"SN","TN","ti","Hand","Block","CN"
44,47,45,-12.54363965,"NoFB",2
44,48,210,1.200514604,"NoFB",2
44,49,225,-2.7102031,"NoFB",3
44,50,210,4.124941752,"NoFB",3
44,51,120,19.64327258,"NoFB",3
44,52,315,4.356975006,"NoFB",3
44,53,195,10.75047413,"NoFB",3
44,54,270,8.563215548,"NoFB",3
44,55,75,-7.087171603,"NoFB",3
44,56,90,13.47101196,"NoFB",3
44,57,45,-9.272601777,"NoFB",3
44,58,330,4.494226199,"NoFB",3
44,59,135,19.90847029,"NoFB",3
44,60,105,19.58089221,"NoFB",3
44,61,0,4.55741902,"NoFB",3
44,62,150,15.48670028,"NoFB",3
44,63,165,20.61758059,"NoFB",3
44,64,30,-7.750976343,"NoFB",3
44,65,300,6.74056202,"NoFB",3
44,66,345,-10.17753543,"NoFB",3
44,67,255,1.587642358,"NoFB",3
44,68,240,-5.706691401,"NoFB",3
44,69,180,14.09263693,"NoFB",3
44,70,15,-2.716044559,"NoFB",3
44,71,60,-9.83083378,"NoFB",3
44,72,285,16.03826336,"NoFB",3
44,73,90,7.678963807,"NoFB",4
44,74,15,4.198847284,"NoFB",4
44,75,150,12.04767569,"NoFB",4
44,76,0,2.307372997,"NoFB",4
44,77,210,1.076469396,"NoFB",4
44,78,225,1.538919424,"NoFB",4
44,79,120,19.85456668,"NoFB",4
44,80,270,6.188615963,"NoFB",4
44,81,45,-12.85809017,"NoFB",4
44,82,30,-8.025492009,"NoFB",4
44,83,165,3.95905982,"NoFB",4
44,84,195,13.56187648,"NoFB",4
44,85,240,0.340890764,"NoFB",4
44,86,105,16.3041235,"NoFB",4
44,87,180,10.34868409,"NoFB",4
44,88,345,-4.913636075,"NoFB",4
44,89,315,-1.820524334,"NoFB",4
44,90,255,-6.361910732,"NoFB",4
44,91,285,16.72673029,"NoFB",4
44,92,60,-13.65211272,"NoFB",4
44,93,300,6.656108416,"NoFB",4
44,94,75,-8.52320902,"NoFB",4
44,95,135,20.06060302,"NoFB",4
44,96,330,-6.434648025,"NoFB",4
44,97,165,1.526841887,"FB",5
44,98,120,9.26226533,"FB",5
44,99,210,2.005383208,"FB",5
44,100,285,9.44395478,"FB",5
44,101,0,4.534656066,"FB",5
44,102,270,7.37144829,"FB",5
44,103,75,-1.025867448,"FB",5
44,104,60,-3.366366001,"FB",5
44,105,330,-5.68156443,"FB",5
44,106,90,4.827712986,"FB",5
44,107,15,2.575185837,"FB",5
44,108,300,8.353234476,"FB",5
44,109,105,11.46400052,"FB",5
44,110,315,0.173098505,"FB",5
44,111,195,11.56505118,"FB",5
44,112,240,-2.691984183,"FB",5
44,113,225,10.64287074,"FB",5
44,114,30,3.146995832,"FB",5
44,115,180,11.62779762,"FB",5
44,116,345,-8.074439506,"FB",5
44,117,255,2.419128898,"FB",5
44,118,135,19.37413977,"FB",5
44,119,45,-3.906816384,"FB",5
44,120,150,-0.385030966,"FB",5
44,121,345,9.729329248,"FB",6
44,122,255,1.89891387,"FB",6
44,123,45,-9.579299954,"FB",6
44,124,120,12.21483358,"FB",6
44,125,180,7.899691614,"FB",6
44,126,315,-3.984316002,"FB",6
44,127,105,7.053336542,"FB",6
44,128,150,3.725787845,"FB",6
44,129,240,-5.980677569,"FB",6
44,130,15,1.845726916,"FB",6
44,131,0,-0.663628,"FB",6
44,132,135,8.71261018,"FB",6
44,133,75,-7.91093726,"FB",6
44,134,300,2.265709205,"FB",6
44,135,270,3.764034865,"FB",6
44,136,195,1.366474401,"FB",6
44,137,330,-5.073754493,"FB",6
44,138,285,4.417065986,"FB",6
44,139,165,4.140496765,"FB",6
44,140,225,-0.616059908,"FB",6
44,141,210,8.990994043,"FB",6
44,142,60,-5.587370563,"FB",6
44,143,30,-8.239254651,"FB",6
44,144,90,0.196217656,"FB",6
44,145,180,4.600095666,"FB",7
44,146,15,-0.963756532,"FB",7
44,147,270,-0.22557277,"FB",7
44,148,30,2.929854511,"FB",7
44,149,105,10.09846155,"FB",7
44,150,285,0.350136492,"FB",7
44,151,45,-5.50736203,"FB",7
44,152,300,-0.431723365,"FB",7
44,153,225,-1.424974273,"FB",7
44,154,120,5.70158027,"FB",7
44,155,345,-1.717816609,"FB",7
44,156,255,2.173624818,"FB",7
44,157,135,1.698299156,"FB",7
44,158,165,2.471192291,"FB",7
44,159,240,-4.352069132,"FB",7
44,160,315,3.245254904,"FB",7
44,161,60,-4.015300246,"FB",7
44,162,150,6.801409486,"FB",7
44,163,90,3.904917444,"FB",7
44,164,195,6.487831338,"FB",7
44,165,330,0.310989753,"FB",7
44,166,75,6.390328219,"FB",7
44,167,0,12.45295279,"FB",7
44,168,210,-2.140349305,"FB",7
44,169,270,3.626571784,"FB",8
44,170,240,-4.745835322,"FB",8
44,171,330,-4.801899154,"FB",8
44,172,135,9.188836077,"FB",8
44,173,15,-0.430512347,"FB",8
44,174,300,8.113572669,"FB",8
44,175,345,-1.98552989,"FB",8
44,176,315,0.152788383,"FB",8
44,177,105,5.883158545,"FB",8
44,178,30,2.202199997,"FB",8
44,179,255,0.408043798,"FB",8
44,180,45,-5.067161726,"FB",8
44,181,285,5.424572803,"FB",8
44,182,120,-0.743934778,"FB",8
44,183,225,-0.971021931,"FB",8
44,184,75,-10.53280649,"FB",8
44,185,195,4.235727142,"FB",8
44,186,0,9.313598909,"FB",8
44,187,180,6.519801752,"FB",8
44,188,210,-4.405970754,"FB",8
44,189,90,4.961155805,"FB",8
44,190,150,7.430379803,"FB",8
44,191,165,3.090342958,"FB",8
44,192,60,0.255118703,"FB",8
45,1,225,-1.101706115,"NoFB",1
45,2,90,-3.744927174,"NoFB",1
45,3,300,15,"NoFB",1
45,4,255,7.746805387,"NoFB",1
45,5,180,-13.60364933,"NoFB",1
45,6,120,6.027373385,"NoFB",1
45,7,45,-4.740510574,"NoFB",1
45,8,60,-1.983647329,"NoFB",1
45,9,15,10.97439396,"NoFB",1
45,10,315,8.802655815,"NoFB",1
45,11,75,-1.244374959,"NoFB",1
45,12,0,8.024064635,"NoFB",1
45,13,285,12.94748643,"NoFB",1
45,14,150,-8.725665443,"NoFB",1
45,15,105,1.059987307,"NoFB",1
45,16,165,1.012436027,"NoFB",1
45,17,210,-5.958509656,"NoFB",1
45,18,345,10.86793975,"NoFB",1
45,19,240,-2.916718144,"NoFB",1
45,20,135,0.834345576,"NoFB",1
45,21,330,-2.509594282,"NoFB",1
45,22,270,-0.719156117,"NoFB",1
45,23,30,3.157923885,"NoFB",1
45,24,195,-8.823198817,"NoFB",1
45,25,15,6.653263005,"NoFB",2
45,26,210,-5.3861546,"NoFB",2
45,27,240,-8.459614172,"NoFB",2
45,28,0,9.419500258,"NoFB",2
45,29,30,1.179315257,"NoFB",2
45,30,150,-3.972867695,"NoFB",2
45,31,300,13.16150746,"NoFB",2
45,32,165,-19.15969455,"NoFB",2
45,33,180,-5.652503486,"NoFB",2
45,34,195,-1.580326384,"NoFB",2
45,35,135,1.047976646,"NoFB",2
45,36,60,-4.598486846,"NoFB",2
45,37,225,-6.919533263,"NoFB",2
45,38,45,-3.090088833,"NoFB",2
45,39,120,1.198162271,"NoFB",2
45,40,285,11.86981309,"NoFB",2
45,41,345,5.976870287,"NoFB",2
45,42,255,-6.301220944,"NoFB",2
45,43,270,-1.936800386,"NoFB",2
45,44,75,-4.681739174,"NoFB",2
45,45,105,0.018360631,"NoFB",2
45,46,315,10.38885782,"NoFB",2
45,47,90,-4.144623741,"NoFB",2
45,48,330,11.63144255,"NoFB",2
45,49,60,-5.125940748,"NoFB",3
45,50,300,23.07834466,"NoFB",3
45,51,30,6.809138624,"NoFB",3
45,52,285,8.360717357,"NoFB",3
45,53,150,-11.27594203,"NoFB",3
45,54,135,-5.35046278,"NoFB",3
45,55,270,5.05382605,"NoFB",3
45,56,345,5.690059825,"NoFB",3
45,57,15,5.332608772,"NoFB",3
45,58,120,-3.701026382,"NoFB",3
45,59,45,-2.626405638,"NoFB",3
45,60,195,-9.349549366,"NoFB",3
45,61,225,-1.459449355,"NoFB",3
45,62,330,7.262069144,"NoFB",3
45,63,315,13.45201036,"NoFB",3
45,64,105,4.451175365,"NoFB",3
45,65,90,0.744059203,"NoFB",3
45,66,165,3.60299194,"NoFB",3
45,67,210,3.46149515,"NoFB",3
45,68,180,-1.307895602,"NoFB",3
45,69,240,-7.585369709,"NoFB",3
45,70,0,7.224315694,"NoFB",3
45,71,75,3.082324095,"NoFB",3
45,72,255,-3.569130731,"NoFB",3
45,73,15,7.680559607,"NoFB",4
45,74,45,-1.671285975,"NoFB",4
45,75,30,1.018795689,"NoFB",4
45,76,150,-9.550113895,"NoFB",4
45,77,0,8.601384859,"NoFB",4
45,78,345,4.159694546,"NoFB",4
45,79,210,-3.537813667,"NoFB",4
45,80,225,-4.978355339,"NoFB",4
45,81,285,14.46821375,"NoFB",4
45,82,90,-0.661075812,"NoFB",4
45,83,195,-4.875328345,"NoFB",4
45,84,75,-1.309084929,"NoFB",4
45,85,165,-4.418470742,"NoFB",4
45,86,300,13.80294896,"NoFB",4
45,87,315,6.275850639,"NoFB",4
45,88,60,-3.192936578,"NoFB",4
45,89,330,10.34617594,"NoFB",4
45,90,270,5.873961516,"NoFB",4
45,91,240,-6.114185106,"NoFB",4
45,92,255,-3.024723521,"NoFB",4
45,93,120,6.394424913,"NoFB",4
45,94,105,-3.791655681,"NoFB",4
45,95,180,-1.936800386,"NoFB",4
45,96,135,3.207911696,"NoFB",4
45,97,285,18.01458588,"FB",5
45,98,60,2.241459399,"FB",5
45,99,135,2.290610043,"FB",5
45,100,75,-7.693794945,"FB",5
45,101,210,-2.615029419,"FB",5
45,102,315,9.438557888,"FB",5
45,103,255,4.235725119,"FB",5
45,104,15,0.631234391,"FB",5
45,105,90,1.677639466,"FB",5
45,106,150,-2.353610968,"FB",5
45,107,345,8.717507912,"FB",5
45,108,45,-1.724101556,"FB",5
45,109,0,8.167235064,"FB",5
45,110,195,-2.890251877,"FB",5
45,111,30,1.115332315,"FB",5
45,112,105,6.571307191,"FB",5
45,113,240,-6.968343906,"FB",5
45,114,165,-2.975366865,"FB",5
45,115,225,-6.534809814,"FB",5
45,116,120,2.579570055,"FB",5
45,117,300,5.146919796,"FB",5
45,118,330,5.108699875,"FB",5
45,119,270,1.619237454,"FB",5
45,120,180,-2.150943128,"FB",5
45,121,330,6.906797067,"FB",6
45,122,255,-7.636333985,"FB",6
45,123,225,-5.328234782,"FB",6
45,124,315,8.829744668,"FB",6
45,125,270,1.660282369,"FB",6
45,126,75,-4.925580658,"FB",6
45,127,105,2.993087818,"FB",6
45,128,150,4.358994176,"FB",6
45,129,15,-5.238225225,"FB",6
45,130,45,-5.572197804,"FB",6
45,131,0,4.996760665,"FB",6
45,132,30,-0.061661545,"FB",6
45,133,60,-2.412306618,"FB",6
45,134,345,11.9872125,"FB",6
45,135,180,-0.975153143,"FB",6
45,136,240,-2.83497013,"FB",6
45,137,165,3.593447416,"FB",6
45,138,300,10.6655756,"FB",6
45,139,90,4.780883875,"FB",6
45,140,120,6.917367212,"FB",6
45,141,195,-1.985646461,"FB",6
45,142,285,-1.239214888,"FB",6
45,143,210,0.094241476,"FB",6
45,144,135,-3.567438896,"FB",6
45,145,300,-2.447188423,"FB",7
45,146,75,2.005383208,"FB",7
45,147,90,-1.803995116,"FB",7
45,148,0,-0.392430709,"FB",7
45,149,285,-3.690067526,"FB",7
45,150,105,3.302626242,"FB",7
45,151,345,3.906276988,"FB",7
45,152,210,-2.091575421,"FB",7
45,153,195,-5.399059241,"FB",7
45,154,15,-4.237462777,"FB",7
45,155,240,-8.738673696,"FB",7
45,156,270,-2.54480438,"FB",7
45,157,225,-0.678024911,"FB",7
45,158,120,-5.709037592,"FB",7
45,159,135,8.848374645,"FB",7
45,160,315,6.308589003,"FB",7
45,161,180,1.542206127,"FB",7
45,162,330,5.306014872,"FB",7
45,163,150,-1.381458339,"FB",7
45,164,30,-1.220193696,"FB",7
45,165,165,1.598181313,"FB",7
45,166,255,0.035720319,"FB",7
45,167,45,1.885003493,"FB",7
45,168,60,0.627383739,"FB",7
45,169,195,-1.200514604,"FB",8
45,170,90,1.236407603,"FB",8
45,171,30,-3.799885159,"FB",8
45,172,15,8.611377172,"FB",8
45,173,165,2.771409267,"FB",8
45,174,330,6.087682448,"FB",8
45,175,300,7.02762823,"FB",8
45,176,270,-3.591259037,"FB",8
45,177,0,-1.065845028,"FB",8
45,178,45,-4.250654575,"FB",8
45,179,345,0.199129942,"FB",8
45,180,60,-1.045490827,"FB",8
45,181,180,-0.463923299,"FB",8
45,182,255,0.749967302,"FB",8
45,183,75,1.403518134,"FB",8
45,184,150,-2.893422048,"FB",8
45,185,120,4.371452006,"FB",8
45,186,105,4.07709132,"FB",8
45,187,210,-4.342728518,"FB",8
45,188,285,5.129595891,"FB",8
45,189,135,-0.285051278,"FB",8
45,190,240,-1.733519153,"FB",8
45,191,225,-7.157813014,"FB",8
45,192,315,-3.751729071,"FB",8
46,1,300,11.56338843,"NoFB",1
46,2,45,-16.02297985,"NoFB",1
46,3,30,-4.862585497,"NoFB",1
46,4,240,7.693794945,"NoFB",1
46,5,135,12.38075693,"NoFB",1
46,6,15,-12.18773107,"NoFB",1
46,7,195,10.30797876,"NoFB",1
46,8,150,50.57870969,"NoFB",1
46,9,255,1.01388406,"NoFB",1
46,10,60,-33.19916505,"NoFB",1
46,11,270,5.158551781,"NoFB",1
46,12,345,-2.927919762,"NoFB",1
46,13,225,-6.225829064,"NoFB",1
46,14,315,-9.732725033,"NoFB",1
46,15,180,9.752424942,"NoFB",1
46,16,165,7.844458465,"NoFB",1
46,17,285,4.919772967,"NoFB",1
46,18,75,2.554896803,"NoFB",1
46,19,0,-4.950272234,"NoFB",1
46,20,90,8.669808657,"NoFB",1
46,21,330,-1.143648498,"NoFB",1
46,22,105,8.489725099,"NoFB",1
46,23,120,4.545164922,"NoFB",1
46,24,210,0.018367428,"NoFB",1
46,25,255,4.932818133,"NoFB",2
46,26,195,1.039943306,"NoFB",2
46,27,120,10.51256722,"NoFB",2
46,28,345,6.05823841,"NoFB",2
46,29,15,-1.961343417,"NoFB",2
46,30,60,-4.055780301,"NoFB",2
46,31,180,6.85511898,"NoFB",2
46,32,210,-12.02340764,"NoFB",2
46,33,45,-13.25028569,"NoFB",2
46,34,0,6.266198098,"NoFB",2
46,35,90,10.25321316,"NoFB",2
46,36,300,9.357762568,"NoFB",2
46,37,285,6.884027712,"NoFB",2
46,38,270,-2.257803989,"NoFB",2
46,39,315,1.450216291,"NoFB",2
46,40,75,3.804888574,"NoFB",2
46,41,330,-6.193207306,"NoFB",2
46,42,135,14.11153354,"NoFB",2
46,43,225,-2.704875986,"NoFB",2
46,44,165,13.87227597,"NoFB",2
46,45,30,-5.328334669,"NoFB",2
46,46,240,-1.695808027,"NoFB",2
46,47,150,15.51023741,"NoFB",2
46,48,105,18.69006753,"NoFB",2
46,49,45,1.17875917,"NoFB",3
46,50,225,-2.109942848,"NoFB",3
46,51,285,4.197000105,"NoFB",3
46,52,135,12.38764675,"NoFB",3
46,53,150,13.61045967,"NoFB",3
46,54,165,5.357361221,"NoFB",3
46,55,345,-2.341128895,"NoFB",3
46,56,120,12.18444332,"NoFB",3
46,57,15,-1.561811842,"NoFB",3
46,58,300,3.05857649,"NoFB",3
46,59,240,-8.768254395,"NoFB",3
46,60,180,6.927218126,"NoFB",3
46,61,195,-1.759480085,"NoFB",3
46,62,105,12.22685418,"NoFB",3
46,63,75,6.65322096,"NoFB",3
46,64,315,1.712652577,"NoFB",3
46,65,270,-2.69428429,"NoFB",3
46,66,0,-2.687968966,"NoFB",3
46,67,255,-2.525568374,"NoFB",3
46,68,90,12.09475708,"NoFB",3
46,69,210,-7.76868482,"NoFB",3
46,70,330,-6.601953631,"NoFB",3
46,71,30,-7.319440393,"NoFB",3
46,72,60,6.136399052,"NoFB",3
46,73,330,-1.154869164,"NoFB",4
46,74,285,-2.111814874,"NoFB",4
46,75,255,-1.473993938,"NoFB",4
46,76,75,1.207359569,"NoFB",4
46,77,135,14.12548916,"NoFB",4
46,78,180,5.856013585,"NoFB",4
46,79,90,17.27174258,"NoFB",4
46,80,210,-6.919382785,"NoFB",4
46,81,120,20.3470816,"NoFB",4
46,82,45,-7.747772036,"NoFB",4
46,83,225,-10.05730891,"NoFB",4
46,84,15,1.56236038,"NoFB",4
46,85,195,1.155379493,"NoFB",4
46,86,270,5.643318281,"NoFB",4
46,87,345,8.118276369,"NoFB",4
46,88,300,4.848016029,"NoFB",4
46,89,30,-8.317708387,"NoFB",4
46,90,150,12.709468,"NoFB",4
46,91,0,-1.214569548,"NoFB",4
46,92,240,-0.564025021,"NoFB",4
46,93,165,11.53177074,"NoFB",4
46,94,315,-5.162240271,"NoFB",4
46,95,105,15.01013764,"NoFB",4
46,96,60,1.995142612,"NoFB",4
46,97,330,-1.982073291,"FB",5
46,98,285,-1.893633432,"FB",5
46,99,45,0.68044045,"FB",5
46,100,15,5.784861014,"FB",5
46,101,165,9.787445253,"FB",5
46,102,105,14.55168817,"FB",5
46,103,90,15.48850144,"FB",5
46,104,270,6.766174823,"FB",5
46,105,345,11.86975514,"FB",5
46,106,315,1.29e-14,"FB",5
46,107,150,9.90030339,"FB",5
46,108,240,-4.465335222,"FB",5
46,109,135,10.0079798,"FB",5
46,110,195,6.447736327,"FB",5
46,111,210,-4.081114429,"FB",5
46,112,300,1.576303894,"FB",5
46,113,30,-7.322858384,"FB",5
46,114,255,1.359283244,"FB",5
46,115,75,4.460816271,"FB",5
46,116,0,3.799219823,"FB",5
46,117,60,1.48445319,"FB",5
46,118,120,4.032127817,"FB",5
46,119,225,-8.269961587,"FB",5
46,120,180,-0.367275607,"FB",5
46,121,60,-5.02487328,"FB",6
46,122,345,-2.032884494,"FB",6
46,123,315,3.03152386,"FB",6
46,124,330,0.822073277,"FB",6
46,125,45,1.27303002,"FB",6
46,126,75,-1.426608981,"FB",6
46,127,285,6.273165494,"FB",6
46,128,30,1.961343417,"FB",6
46,129,180,5.329332949,"FB",6
46,130,150,7.633654546,"FB",6
46,131,240,-8.537729363,"FB",6
46,132,225,-0.178490948,"FB",6
46,133,135,6.830186467,"FB",6
46,134,15,0.15005321,"FB",6
46,135,90,5.552971033,"FB",6
46,136,210,-5.596028311,"FB",6
46,137,0,1.278711307,"FB",6
46,138,255,6.392137626,"FB",6
46,139,195,0.846211154,"FB",6
46,140,270,-0.779486321,"FB",6
46,141,300,-6.037511025,"FB",6
46,142,105,11.56505118,"FB",6
46,143,165,4.854455566,"FB",6
46,144,120,1.792071537,"FB",6
46,145,75,5.144439083,"FB",7
46,146,180,1.75340486,"FB",7
46,147,150,1.814701568,"FB",7
46,148,45,-0.318306611,"FB",7
46,149,285,0.401374364,"FB",7
46,150,30,-7.346520635,"FB",7
46,151,60,-0.007266463,"FB",7
46,152,0,3.890124404,"FB",7
46,153,240,7.569620197,"FB",7
46,154,135,0.189094295,"FB",7
46,155,165,4.950651412,"FB",7
46,156,345,5.02228738,"FB",7
46,157,105,13.64960949,"FB",7
46,158,315,5.119368978,"FB",7
46,159,195,-2.044680719,"FB",7
46,160,225,-9.532166683,"FB",7
46,161,120,18.14112984,"FB",7
46,162,90,8.9305901,"FB",7
46,163,270,2.468117914,"FB",7
46,164,255,4.172546896,"FB",7
46,165,330,-4.024344827,"FB",7
46,166,210,-0.227332197,"FB",7
46,167,300,3.178511659,"FB",7
46,168,15,4.53046013,"FB",7
46,169,345,4.094977955,"FB",8
46,170,30,-6.558746459,"FB",8
46,171,225,-12.49753272,"FB",8
46,172,150,6.23061114,"FB",8
46,173,240,-6.392775188,"FB",8
46,174,300,7.087544384,"FB",8
46,175,255,3.606301826,"FB",8
46,176,0,-3.389865801,"FB",8
46,177,195,2.669194207,"FB",8
46,178,285,1.150633636,"FB",8
46,179,270,1.05e-14,"FB",8
46,180,105,0.607824245,"FB",8
46,181,45,3.19953971,"FB",8
46,182,60,-2.674091234,"FB",8
46,183,120,2.171217129,"FB",8
46,184,165,2.588361411,"FB",8
46,185,135,0.84005387,"FB",8
46,186,15,-3.46149515,"FB",8
46,187,90,10.19598825,"FB",8
46,188,75,7.539433874,"FB",8
46,189,315,-9.218926138,"FB",8
46,190,210,-5.598174462,"FB",8
46,191,180,2.395005517,"FB",8
46,192,330,0.653172426,"FB",8
47,1,285,9.107122802,"NoFB",1
47,2,105,6.724191501,"NoFB",1
47,3,300,2.633502847,"NoFB",1
47,4,150,0.226427779,"NoFB",1
47,5,30,4.722859419,"NoFB",1
47,6,135,4.504906864,"NoFB",1
47,7,315,2.398421334,"NoFB",1
47,8,45,1.355859976,"NoFB",1
47,9,330,-0.393262646,"NoFB",1
47,10,255,-10.7169848,"NoFB",1
47,11,180,8.542789908,"NoFB",1
47,12,15,6.32757511,"NoFB",1
47,13,120,14.2747757,"NoFB",1
47,14,210,1.534791905,"NoFB",1
47,15,0,7.536223017,"NoFB",1
47,16,90,-7.172982666,"NoFB",1
47,17,270,6.030008808,"NoFB",1
47,18,345,-1.361077455,"NoFB",1
47,19,195,11.67056815,"NoFB",1
47,20,225,4.075612279,"NoFB",1
47,21,165,-1.534837857,"NoFB",1
47,22,75,-12.10386707,"NoFB",1
47,23,60,-2.304635261,"NoFB",1
47,24,240,-5.942111871,"NoFB",1
47,25,345,3.478332424,"NoFB",2
47,26,315,8.09144124,"NoFB",2
47,27,90,1.769191306,"NoFB",2
47,28,135,12.54432241,"NoFB",2
47,29,195,3.862065998,"NoFB",2
47,30,105,6.910682932,"NoFB",2
47,31,180,0.415179541,"NoFB",2
47,32,15,6.271608924,"NoFB",2
47,33,150,1.006240954,"NoFB",2
47,34,60,2.682338194,"NoFB",2
47,35,120,10.42607874,"NoFB",2
47,36,75,2.33937708,"NoFB",2
47,37,210,2.847543265,"NoFB",2
47,38,30,1.002391576,"NoFB",2
47,39,0,6.372111397,"NoFB",2
47,40,255,-7.677141616,"NoFB",2
47,41,270,0.815543203,"NoFB",2
47,42,225,-0.335059219,"NoFB",2
47,43,45,-0.403484735,"NoFB",2
47,44,300,6.830867829,"NoFB",2
47,45,285,4.426654217,"NoFB",2
47,46,240,-3.917430537,"NoFB",2
47,47,165,-4.212671817,"NoFB",2
47,48,330,3.853158764,"NoFB",2
47,49,90,4.555775329,"NoFB",3
47,50,165,1.338846293,"NoFB",3
47,51,0,5.534637362,"NoFB",3
47,52,345,1.01622518,"NoFB",3
47,53,30,1.790289786,"NoFB",3
47,54,75,6.107451292,"NoFB",3
47,55,300,1.439684968,"NoFB",3
47,56,105,11.11830951,"NoFB",3
47,57,270,-3.628532155,"NoFB",3
47,58,45,2.349278647,"NoFB",3
47,59,285,-1.248524463,"NoFB",3
47,60,60,-1.827446577,"NoFB",3
47,61,120,12.32144874,"NoFB",3
47,62,330,6.829872365,"NoFB",3
47,63,180,7.02e-15,"NoFB",3
47,64,225,-0.327400891,"NoFB",3
47,65,240,-1.806871124,"NoFB",3
47,66,195,2.072565361,"NoFB",3
47,67,255,-5.081977484,"NoFB",3
47,68,15,1.081651957,"NoFB",3
47,69,135,7.431407971,"NoFB",3
47,70,315,4.398705355,"NoFB",3
47,71,210,1.900156918,"NoFB",3
47,72,150,-5.180699361,"NoFB",3
47,73,135,11.53850485,"NoFB",4
47,74,345,3.206570315,"NoFB",4
47,75,90,7.474833595,"NoFB",4
47,76,270,0.49605496,"NoFB",4
47,77,30,5.087248553,"NoFB",4
47,78,225,-4.635463427,"NoFB",4
47,79,150,6.999272763,"NoFB",4
47,80,210,-2.568538052,"NoFB",4
47,81,120,9.634369073,"NoFB",4
47,82,255,-6.61908463,"NoFB",4
47,83,315,2.380117143,"NoFB",4
47,84,195,-1.282653682,"NoFB",4
47,85,60,0.417046994,"NoFB",4
47,86,240,1.686002778,"NoFB",4
47,87,285,2.4935536,"NoFB",4
47,88,105,9.017554579,"NoFB",4
47,89,330,-0.221838267,"NoFB",4
47,90,15,4.299976164,"NoFB",4
47,91,180,3.235892509,"NoFB",4
47,92,45,8.214298884,"NoFB",4
47,93,75,6.814964029,"NoFB",4
47,94,165,3.439869206,"NoFB",4
47,95,0,8.995345004,"NoFB",4
47,96,300,5.170944674,"NoFB",4
47,97,15,4.11972633,"FB",5
47,98,180,1.716214019,"FB",5
47,99,45,4.725705846,"FB",5
47,100,285,9.031492289,"FB",5
47,101,195,-1.081045579,"FB",5
47,102,120,3.003100692,"FB",5
47,103,60,8.8186505,"FB",5
47,104,315,3.674499521,"FB",5
47,105,345,-0.357493423,"FB",5
47,106,300,-4.389790077,"FB",5
47,107,225,-1.785621039,"FB",5
47,108,270,2.715551223,"FB",5
47,109,240,1.587338557,"FB",5
47,110,150,6.188345749,"FB",5
47,111,90,4.57392126,"FB",5
47,112,75,0.686699796,"FB",5
47,113,30,10.65456825,"FB",5
47,114,135,-0.934087554,"FB",5
47,115,165,-0.086354008,"FB",5
47,116,0,4.80157335,"FB",5
47,117,330,2.891877129,"FB",5
47,118,210,-5.695450734,"FB",5
47,119,105,5.32313683,"FB",5
47,120,255,-0.746057512,"FB",5
47,121,180,0.586625708,"FB",6
47,122,225,1.389652016,"FB",6
47,123,270,-0.427572507,"FB",6
47,124,285,0.835264793,"FB",6
47,125,165,0.352624728,"FB",6
47,126,345,-1.979710845,"FB",6
47,127,90,6.625874706,"FB",6
47,128,60,-6.660023934,"FB",6
47,129,15,0.619392139,"FB",6
47,130,210,-1.067770297,"FB",6
47,131,315,3.260160638,"FB",6
47,132,240,-5.039859692,"FB",6
47,133,45,1.83773679,"FB",6
47,134,300,-1.220193696,"FB",6
47,135,0,0.196891938,"FB",6
47,136,120,-0.224430019,"FB",6
47,137,150,-8.029776967,"FB",6
47,138,255,-1.220193696,"FB",6
47,139,330,5.438955915,"FB",6
47,140,105,-2.766805791,"FB",6
47,141,195,-1.568971129,"FB",6
47,142,135,2.213228176,"FB",6
47,143,75,0.018367428,"FB",6
47,144,30,-0.115713189,"FB",6
47,145,180,2.69428429,"FB",7
47,146,270,-0.582648859,"FB",7
47,147,330,5.164832445,"FB",7
47,148,150,1.281986034,"FB",7
47,149,240,-4.202131365,"FB",7
47,150,120,-4.687116198,"FB",7
47,151,15,2.341128895,"FB",7
47,152,165,0.677280022,"FB",7
47,153,300,1.914940064,"FB",7
47,154,45,0.444144433,"FB",7
47,155,225,-5.013113755,"FB",7
47,156,285,1.606980579,"FB",7
47,157,345,3.609369298,"FB",7
47,158,60,3.239400847,"FB",7
47,159,210,0.366169028,"FB",7
47,160,255,-2.248725826,"FB",7
47,161,135,-1.374834781,"FB",7
47,162,75,7.019886255,"FB",7
47,163,0,-3.354878739,"FB",7
47,164,30,-4.075098492,"FB",7
47,165,90,6.833437291,"FB",7
47,166,315,3.671700098,"FB",7
47,167,195,-3.264874741,"FB",7
47,168,105,-3.310630825,"FB",7
47,169,300,-3.030752498,"FB",8
47,170,270,2.08256528,"FB",8
47,171,45,-2.647629665,"FB",8
47,172,105,0.622100263,"FB",8
47,173,315,-2.815556684,"FB",8
47,174,150,-2.41554733,"FB",8
47,175,345,2.2147849,"FB",8
47,176,0,-2.652733625,"FB",8
47,177,330,3.920494653,"FB",8
47,178,120,2.053490484,"FB",8
47,179,225,-3.172183546,"FB",8
47,180,210,-1.011177479,"FB",8
47,181,240,-0.771875871,"FB",8
47,182,90,1.290227352,"FB",8
47,183,165,-0.607824245,"FB",8
47,184,15,2.405794019,"FB",8
47,185,30,0.562583219,"FB",8
47,186,255,5.423009941,"FB",8
47,187,285,4.348471535,"FB",8
47,188,60,0.403424962,"FB",8
47,189,180,0.389761195,"FB",8
47,190,135,-6.785569179,"FB",8
47,191,195,2.213186132,"FB",8
47,192,75,2.563493104,"FB",8
48,1,45,-10.99020488,"NoFB",1
